creationDate|PersonId|CompanyId|workFrom
2010-12-23T03:42:44|10995116279358|542|2008
2010-12-28T22:19:17|10995116279363|913|2006
2010-12-28T22:19:17|10995116279363|914|2007
2010-12-28T22:19:17|10995116279363|932|2006
2010-12-28T22:19:17|10995116279363|917|2008
2010-12-29T08:46:47|10995116279364|1357|2001
2010-11-26T13:17:34|10995116279375|673|2008
2010-11-26T13:17:34|10995116279375|675|2007
2010-11-26T13:17:34|10995116279375|680|2005
2010-11-26T13:17:34|10995116279375|666|2006
2010-11-26T13:17:34|10995116279375|668|2008
2010-12-03T09:00:10|10995116279452|598|2009
2010-12-03T09:00:10|10995116279452|603|2009
2010-12-03T09:00:10|10995116279452|591|2008
2011-02-28T08:13:29|13194139533343|481|2002
2011-02-28T08:13:29|13194139533343|483|2002
2011-02-28T08:13:29|13194139533343|457|2000
2011-02-28T08:13:29|13194139533343|459|2002
2011-02-28T08:13:29|13194139533343|444|2001
2011-01-19T01:26:05|13194139533367|296|2004
2011-01-19T01:26:05|13194139533367|298|2004
2011-03-02T17:04:21|13194139533372|444|2011
2011-03-02T17:04:21|13194139533372|445|2012
2011-03-03T08:19:36|13194139533439|676|2008
2011-02-27T10:00:17|13194139533448|1057|2002
2011-02-27T10:00:17|13194139533448|1044|2001
2011-02-27T10:00:17|13194139533448|1078|2001
2011-02-22T11:03:00|13194139533457|1444|2007
2011-02-22T11:03:00|13194139533457|1453|2006
2011-02-22T11:03:00|13194139533457|1487|2007
2011-03-03T18:30:13|13194139533496|1557|2001
2011-03-03T18:30:13|13194139533496|1561|2001
2011-01-26T13:21:31|13194139533520|1568|2004
2011-01-26T13:21:31|13194139533520|1310|2002
2011-01-26T13:21:31|13194139533520|1567|2003
2011-01-20T00:02:57|13194139533545|1312|2002
2011-01-20T00:02:57|13194139533545|1305|2003
2011-01-20T00:02:57|13194139533545|1131|2003
2011-01-20T00:02:57|13194139533545|1309|2004
2011-01-04T17:14:30|13194139533548|23|2004
2011-01-04T17:14:30|13194139533548|24|2006
2011-01-04T17:14:30|13194139533548|26|2005
2011-01-04T17:14:30|13194139533548|29|2010
2011-01-15T11:02:06|13194139533562|553|2001
2011-01-15T11:02:06|13194139533562|538|2002
2011-01-15T11:02:06|13194139533562|539|2002
2011-01-15T11:02:06|13194139533562|542|2003
2011-02-21T06:25:09|13194139533577|1313|2001
2011-02-21T06:25:09|13194139533577|1307|2001
2011-01-26T11:57:02|13194139533620|471|2002
2011-01-26T11:57:02|13194139533620|477|2002
2011-01-27T08:09:38|13194139533641|1296|2003
2011-02-22T13:46:39|13194139533645|499|2007
2011-02-22T13:46:39|13194139533645|502|2006
2011-02-22T13:46:39|13194139533645|505|2006
2011-02-22T13:46:39|13194139533645|493|2006
2011-01-30T02:46:04|13194139533664|545|2006
2011-01-30T02:46:04|13194139533664|548|2007
2011-01-30T02:46:04|13194139533664|553|2007
2011-01-30T02:46:04|13194139533664|542|2006
2011-01-16T17:04:35|13194139533675|356|2008
2011-01-16T17:04:35|13194139533675|348|2008
2011-01-16T17:04:35|13194139533675|350|2008
2011-01-16T03:21:25|13194139533714|547|2005
2011-01-16T03:21:25|13194139533714|551|2005
2011-02-25T21:50:40|13194139533721|553|2009
2011-02-03T06:00:52|13194139533727|950|2007
2011-02-03T06:00:52|13194139533727|957|2007
2011-02-13T15:39:45|13194139533732|913|2003
2011-02-13T15:39:45|13194139533732|909|2008
2011-01-11T15:00:38|13194139533743|866|2008
2011-01-24T12:42:59|13194139533753|919|2005
2011-01-24T12:42:59|13194139533753|937|2005
2011-03-05T18:09:10|13194139533758|721|2011
2011-03-05T18:09:10|13194139533758|726|2011
2011-03-05T18:09:10|13194139533758|553|2009
2011-03-05T18:09:10|13194139533758|716|2008
2011-03-05T18:09:10|13194139533758|718|2012
2011-02-04T05:25:08|13194139533820|1568|2012
2011-01-07T08:28:18|13194139533901|903|2010
2011-01-07T08:28:18|13194139533901|904|2012
2011-01-25T15:38:23|13194139533919|864|2008
2011-01-25T15:38:23|13194139533919|914|2008
2011-02-11T18:03:25|13194139533931|448|2003
2011-02-11T18:03:25|13194139533931|455|2003
2011-02-11T18:03:25|13194139533931|456|2004
2011-03-01T03:22:56|13194139533940|576|2005
2011-03-01T03:22:56|13194139533940|581|2004
2011-03-01T03:44:55|13194139533965|775|2001
2011-03-01T03:44:55|13194139533965|44|2002
2011-03-05T19:13:17|13194139533966|1033|2003
2011-01-20T09:14:45|13194139534003|551|2010
2011-01-20T09:14:45|13194139534003|297|2010
2011-01-20T09:14:45|13194139534003|538|2012
2011-01-20T09:14:45|13194139534003|541|2010
2011-01-20T09:14:45|13194139534003|543|2011
2011-01-24T01:09:31|13194139534051|896|2009
2011-02-22T17:25:11|13194139534060|199|1999
2011-02-22T17:25:11|13194139534060|202|1999
2011-02-08T03:30:35|13194139534129|1320|2006
2011-02-09T02:29:39|13194139534169|788|2004
2011-02-09T02:29:39|13194139534169|887|2006
2011-01-30T01:19:47|13194139534173|400|2005
2011-01-30T01:19:47|13194139534173|399|2006
2011-03-06T09:03:02|13194139534212|66|2002
2011-02-07T13:48:11|13194139534219|259|2005
2011-02-14T09:51:28|13194139534223|546|2008
2011-02-15T19:41:04|13194139534224|1114|2004
2011-02-15T19:41:04|13194139534224|124|2003
2011-02-28T21:33:07|13194139534228|892|2007
2011-02-28T21:33:07|13194139534228|895|2008
2011-01-27T06:26:19|13194139534261|1557|2004
2011-01-27T06:26:19|13194139534261|1558|2005
2011-01-27T06:26:19|13194139534261|1560|2004
2011-01-27T06:26:19|13194139534261|1561|2004
2011-03-05T08:05:57|13194139534284|1057|2006
2011-01-20T11:22:24|13194139534338|1557|2005
2011-01-20T11:22:24|13194139534338|1558|2007
2011-01-20T11:22:24|13194139534338|1560|2007
2011-01-20T11:22:24|13194139534338|1561|2006
2011-01-05T18:10:03|13194139534340|300|2001
2011-01-05T18:10:03|13194139534340|303|2002
2011-01-20T04:49:44|13194139534424|666|2004
2011-01-25T05:35:43|13194139534431|933|2007
2011-01-25T05:35:43|13194139534431|927|2008
2011-02-22T22:44:39|13194139534454|544|2002
2011-02-22T22:44:39|13194139534454|546|2001
2011-02-22T22:44:39|13194139534454|553|2002
2011-02-22T22:44:39|13194139534454|538|2002
2011-02-22T22:44:39|13194139534454|543|2002
2011-01-20T02:30:46|13194139534456|801|2008
2011-01-20T02:30:46|13194139534456|787|2009
2011-01-20T02:30:46|13194139534456|805|2008
2011-01-20T02:30:46|13194139534456|791|2008
2011-01-20T02:30:46|13194139534456|783|2009
2011-01-31T17:21:02|13194139534474|292|2001
2011-01-19T21:10:52|13194139534507|297|2003
2011-01-19T21:10:52|13194139534507|298|2003
2011-02-10T19:56:34|13194139534509|1557|2011
2011-02-10T19:56:34|13194139534509|1558|2008
2011-02-10T19:56:34|13194139534509|1559|2003
2011-02-10T19:56:34|13194139534509|1560|2012
2011-02-10T19:56:34|13194139534509|1561|2005
2011-01-13T07:57:53|13194139534524|291|2002
2011-01-13T07:57:53|13194139534524|277|2003
2011-01-13T07:57:53|13194139534524|281|2003
2011-01-13T07:57:53|13194139534524|286|2004
2011-02-06T11:39:45|13194139534533|553|2003
2011-02-06T11:39:45|13194139534533|543|2003
2011-01-20T17:57:05|13194139534574|260|2003
2011-02-27T23:55:36|13194139534588|231|2007
2011-02-27T23:55:36|13194139534588|239|2007
2011-01-09T23:16:24|13194139534610|892|2004
2011-02-04T14:53:17|13194139534658|1105|2009
2011-02-04T14:53:17|13194139534658|1060|2009
2011-02-04T14:53:17|13194139534658|1039|2009
2011-02-04T14:53:17|13194139534658|1055|2010
2011-01-15T02:57:12|13194139534659|576|2008
2011-01-15T02:57:12|13194139534659|588|2008
2011-01-15T02:57:12|13194139534659|1117|2008
2011-01-15T07:57:05|13194139534663|1424|2006
2011-01-15T07:57:05|13194139534663|1425|2005
2011-01-15T07:57:05|13194139534663|1410|2004
2011-01-15T07:57:05|13194139534663|1431|2005
2011-01-15T07:57:05|13194139534663|1423|2005
2011-02-05T13:50:28|13194139534699|1013|2011
2011-02-05T13:50:28|13194139534699|1020|2001
2011-02-24T15:37:27|13194139534730|260|2008
2011-02-24T15:37:27|13194139534730|253|2008
2011-02-24T15:37:27|13194139534730|255|2008
2011-01-26T22:00:03|13194139534777|906|2006
2011-02-13T18:20:10|13194139534789|758|2002
2011-01-13T02:34:44|13194139534792|473|2006
2011-01-13T02:34:44|13194139534792|461|2004
2011-01-13T02:34:44|13194139534792|446|2005
2011-01-13T02:34:44|13194139534792|1567|2006
2011-02-22T06:18:32|13194139534868|593|2005
2011-02-22T06:18:32|13194139534868|598|2005
2011-02-22T06:18:32|13194139534868|599|2005
2011-02-22T06:18:32|13194139534868|590|2004
2011-01-10T15:49:47|13194139534869|931|2006
2011-01-10T15:49:47|13194139534869|907|2011
2011-02-26T14:08:32|13194139534879|107|2002
2011-02-26T14:08:32|13194139534879|108|2001
2011-02-24T13:26:13|13194139534898|181|2005
2011-02-24T13:26:13|13194139534898|184|2005
2011-02-27T19:19:25|13194139534923|1475|2008
2011-02-27T19:19:25|13194139534923|1524|2009
2011-02-27T19:19:25|13194139534923|1450|2009
2011-02-27T19:19:25|13194139534923|1471|2009
2011-01-15T12:47:02|13194139534926|666|2002
2011-01-15T12:47:02|13194139534926|667|2002
2011-01-05T03:35:19|13194139534936|970|2004
2011-01-10T04:36:12|13194139534942|546|1999
2011-01-10T04:36:12|13194139534942|539|2006
2011-01-09T23:05:39|13194139534949|565|2009
2011-01-09T23:05:39|13194139534949|555|2008
2011-01-09T23:05:39|13194139534949|573|2007
2011-02-01T09:27:32|13194139534967|540|2005
2011-02-01T09:27:32|13194139534967|541|2006
2011-02-01T09:27:32|13194139534967|543|2005
2011-01-27T22:09:32|13194139535005|532|2008
2011-03-12T15:40:42|15393162788877|1331|2009
2011-03-12T15:40:42|15393162788877|1333|2009
2011-03-12T15:40:42|15393162788877|1337|2010
2011-03-12T15:40:42|15393162788877|1340|2010
2011-03-12T15:40:42|15393162788877|1341|2009
2011-04-14T16:09:20|15393162788899|888|2007
2011-04-14T16:09:20|15393162788899|889|2008
2011-04-14T16:09:20|15393162788899|890|2008
2011-04-14T16:09:20|15393162788899|891|2007
2011-04-14T16:09:20|15393162788899|894|2008
2011-04-07T16:48:13|15393162788901|912|2009
2011-04-07T16:48:13|15393162788901|932|2012
2011-04-07T16:48:13|15393162788901|919|2010
2011-03-28T19:13:05|15393162788944|889|2003
2011-03-28T19:13:05|15393162788944|895|2004
2011-05-05T06:13:15|15393162788951|258|1998
2011-04-15T19:48:04|15393162788952|915|2003
2011-04-15T19:48:04|15393162788952|934|2002
2011-04-15T19:48:04|15393162788952|920|2002
2011-04-15T19:48:04|15393162788952|907|2002
2011-05-06T19:12:02|15393162788957|22|2005
2011-05-06T19:12:02|15393162788957|23|2006
2011-05-06T19:12:02|15393162788957|28|2005
2011-05-06T19:12:02|15393162788957|109|2006
2011-05-06T19:12:02|15393162788957|30|2005
2011-04-23T01:34:58|15393162789041|802|2005
2011-04-23T01:34:58|15393162789041|798|2004
2011-04-23T01:34:58|15393162789041|783|2005
2011-04-29T15:02:16|15393162789051|560|2010
2011-04-29T15:02:16|15393162789051|586|2009
2011-04-29T15:02:16|15393162789051|587|2009
2011-03-29T07:47:54|15393162789066|1177|2003
2011-03-29T19:02:55|15393162789081|643|2009
2011-03-29T19:02:55|15393162789081|661|2003
2011-03-29T19:02:55|15393162789081|647|2009
2011-03-29T19:02:55|15393162789081|638|2008
2011-03-07T07:37:07|15393162789088|553|2003
2011-03-07T07:37:07|15393162789088|539|2002
2011-03-07T07:37:07|15393162789088|540|2002
2011-03-07T07:37:07|15393162789088|541|2002
2011-03-31T21:48:52|15393162789104|897|2003
2011-03-31T21:48:52|15393162789104|889|2003
2011-03-19T12:57:41|15393162789106|545|2000
2011-03-19T12:57:41|15393162789106|548|1999
2011-03-13T23:54:46|15393162789111|755|2006
2011-03-13T23:54:46|15393162789111|757|2005
2011-03-13T23:54:46|15393162789111|751|2008
2011-03-13T23:54:46|15393162789111|687|2007
2011-04-22T01:41:15|15393162789145|931|2000
2011-04-22T01:41:15|15393162789145|906|2000
2011-03-14T12:31:09|15393162789178|965|2006
2011-03-14T12:31:09|15393162789178|951|2006
2011-04-28T18:40:16|15393162789253|789|2005
2011-04-28T18:40:16|15393162789253|806|2004
2011-03-10T10:56:27|15393162789263|1177|2010
2011-03-10T10:56:27|15393162789263|1179|2011
2011-04-22T19:36:53|15393162789271|965|2004
2011-04-22T19:36:53|15393162789271|950|2004
2011-04-22T19:36:53|15393162789271|966|2004
2011-04-22T19:36:53|15393162789271|951|2003
2011-04-22T19:36:53|15393162789271|953|2003
2011-03-20T01:59:19|15393162789277|3|2004
2011-03-20T01:59:19|15393162789277|1348|2005
2011-03-20T01:59:19|15393162789277|1338|2004
2011-03-20T01:59:19|15393162789277|1327|2005
2011-03-19T16:00:21|15393162789287|706|2004
2011-03-19T16:00:21|15393162789287|696|2002
2011-03-19T16:00:21|15393162789287|701|2003
2011-03-23T11:13:52|15393162789322|185|2011
2011-03-23T11:13:52|15393162789322|143|2010
2011-04-01T22:38:28|15393162789325|818|2009
2011-04-01T22:38:28|15393162789325|820|2011
2011-04-01T22:38:28|15393162789325|822|2008
2011-04-01T22:38:28|15393162789325|1126|2007
2011-04-06T18:52:08|15393162789340|930|2010
2011-04-06T18:52:08|15393162789340|915|2010
2011-04-06T18:52:08|15393162789340|931|2011
2011-03-10T16:17:52|15393162789357|1001|2005
2011-03-10T16:17:52|15393162789357|1002|2004
2011-04-04T12:24:28|15393162789407|307|2006
2011-04-04T12:24:28|15393162789407|300|2006
2011-04-04T12:24:28|15393162789407|301|2005
2011-04-09T14:11:47|15393162789420|912|2007
2011-04-09T14:11:47|15393162789420|929|2007
2011-04-09T14:11:47|15393162789420|938|2006
2011-04-09T14:11:47|15393162789420|926|2007
2011-04-09T14:11:47|15393162789420|1566|2007
2011-04-15T01:26:07|15393162789464|464|2007
2011-04-12T11:12:46|15393162789466|952|2007
2011-04-12T11:12:46|15393162789466|968|2006
2011-03-31T01:22:31|15393162789532|434|2007
2011-03-31T01:22:31|15393162789532|420|2007
2011-03-31T01:22:31|15393162789532|441|2006
2011-03-23T14:09:04|15393162789541|896|2004
2011-03-23T14:09:04|15393162789541|889|2008
2011-03-23T14:09:04|15393162789541|893|2012
2011-04-15T12:39:52|15393162789544|949|2007
2011-04-15T12:39:52|15393162789544|950|2007
2011-04-15T12:39:52|15393162789544|967|2007
2011-04-15T12:39:52|15393162789544|957|2007
2011-04-24T01:30:03|15393162789587|968|2001
2011-04-28T01:26:12|15393162789600|758|2003
2011-04-28T01:26:12|15393162789600|763|2003
2011-03-11T21:02:21|15393162789607|892|2004
2011-03-08T02:24:49|15393162789639|1003|2005
2011-03-08T02:24:49|15393162789639|925|2005
2011-04-27T10:17:09|15393162789655|208|2011
2011-04-27T10:17:09|15393162789655|209|2004
2011-04-27T10:17:09|15393162789655|206|2005
2011-03-06T19:22:50|15393162789684|138|2001
2011-03-06T19:22:50|15393162789684|175|2001
2011-05-03T23:11:48|15393162789687|1569|2003
2011-05-03T23:11:48|15393162789687|260|2004
2011-05-03T23:11:48|15393162789687|252|2003
2011-05-03T23:11:48|15393162789687|253|2004
2011-03-10T06:06:46|15393162789716|708|2012
2011-03-10T06:06:46|15393162789716|710|2011
2011-03-10T06:06:46|15393162789716|701|2010
2011-03-13T11:19:57|15393162789718|906|2008
2011-03-18T03:13:39|15393162789727|502|2010
2011-03-18T03:13:39|15393162789727|491|2010
2011-03-18T03:13:39|15393162789727|507|2006
2011-03-07T21:15:13|15393162789735|682|1999
2011-04-07T06:53:10|15393162789762|916|2008
2011-04-07T06:53:10|15393162789762|909|2007
2011-03-19T19:44:13|15393162789781|1569|2005
2011-03-19T19:44:13|15393162789781|1572|2005
2011-04-14T00:46:35|15393162789808|468|2002
2011-04-14T00:46:35|15393162789808|488|2002
2011-04-14T00:46:35|15393162789808|447|2002
2011-03-22T13:06:56|15393162789811|824|2008
2011-03-22T13:06:56|15393162789811|827|2008
2011-04-11T00:13:52|15393162789820|939|2010
2011-04-11T00:13:52|15393162789820|940|2010
2011-04-20T16:46:13|15393162789824|1031|2007
2011-04-20T16:46:13|15393162789824|1081|2007
2011-04-20T16:46:13|15393162789824|1037|2007
2011-04-20T16:46:13|15393162789824|1102|2007
2011-03-11T13:05:16|15393162789840|545|2008
2011-03-11T13:05:16|15393162789840|540|2010
2011-03-27T23:01:11|15393162789887|1118|2007
2011-04-03T00:45:25|15393162789912|919|2006
2011-04-03T00:45:25|15393162789912|937|2007
2011-04-03T00:45:25|15393162789912|921|2006
2011-04-03T00:45:25|15393162789912|938|2006
2011-04-13T16:24:30|15393162789919|913|2002
2011-04-13T16:24:30|15393162789919|924|2001
2011-04-13T16:24:30|15393162789919|911|2001
2011-04-16T12:09:54|15393162789958|106|2009
2011-04-16T12:09:54|15393162789958|107|2008
2011-04-16T12:09:54|15393162789958|108|2007
2011-03-09T13:12:51|15393162789990|930|2007
2011-03-23T19:09:11|15393162790015|1488|2005
2011-03-23T19:09:11|15393162790015|1492|2003
2011-03-23T19:09:11|15393162790015|1450|2005
2011-03-23T19:09:11|15393162790015|1453|2004
2011-03-09T06:08:40|15393162790040|624|2008
2011-03-09T06:08:40|15393162790040|663|2010
2011-03-09T06:08:40|15393162790040|621|2009
2011-04-15T15:57:35|15393162790063|545|2011
2011-04-15T15:57:35|15393162790063|547|2007
2011-04-09T04:15:11|15393162790071|354|2002
2011-04-09T04:15:11|15393162790071|348|2002
2011-03-30T15:46:58|15393162790112|576|2007
2011-03-30T15:46:58|15393162790112|561|2008
2011-03-30T15:46:58|15393162790112|562|2007
2011-03-30T15:46:58|15393162790112|582|2007
2011-04-15T10:17:24|15393162790123|65|2007
2011-04-15T10:17:24|15393162790123|728|2007
2011-04-30T19:29:22|15393162790214|546|2011
2011-04-30T19:29:22|15393162790214|549|2010
2011-04-30T19:29:22|15393162790214|550|2011
2011-04-30T19:29:22|15393162790214|552|2011
2011-04-22T11:25:08|15393162790235|1488|2001
2011-04-22T11:25:08|15393162790235|1443|2003
2011-04-22T11:25:08|15393162790235|1512|2003
2011-04-22T11:25:08|15393162790235|1514|2002
2011-04-22T11:25:08|15393162790235|1470|2002
2011-03-23T02:04:50|15393162790285|256|2011
2011-03-23T02:04:50|15393162790285|921|2009
2011-03-23T02:04:50|15393162790285|908|2008
2011-03-23T02:04:50|15393162790285|925|2005
2011-03-23T02:04:50|15393162790285|926|2011
2011-03-10T01:33:03|15393162790310|937|2008
2011-03-10T01:33:03|15393162790310|1006|2007
2011-03-14T11:49:37|15393162790318|11|2011
2011-03-26T12:03:31|15393162790322|758|2003
2011-04-05T02:06:31|15393162790339|1312|2006
2011-04-05T02:06:31|15393162790339|1010|2004
2011-04-05T02:06:31|15393162790339|1317|2003
2011-04-05T02:06:31|15393162790339|1305|2007
2011-04-05T02:06:31|15393162790339|1311|2003
2011-04-11T12:32:30|15393162790351|400|2008
2011-04-11T12:32:30|15393162790351|399|2007
2011-03-31T17:22:19|15393162790355|681|2011
2011-03-18T19:09:19|15393162790368|3|2010
2011-03-18T19:09:19|15393162790368|4|2010
2011-03-18T19:09:19|15393162790368|5|2009
2011-04-01T04:49:07|15393162790380|960|2003
2011-04-01T04:49:07|15393162790380|965|2003
2011-04-01T04:49:07|15393162790380|966|2004
2011-04-01T04:49:07|15393162790380|968|2002
2011-04-01T04:49:07|15393162790380|958|2003
2011-03-15T23:34:50|15393162790390|1376|2009
2011-03-15T23:34:50|15393162790390|1364|2008
2011-03-15T23:34:50|15393162790390|1351|2007
2011-03-15T23:34:50|15393162790390|1358|2008
2011-04-10T15:25:30|15393162790417|789|2009
2011-04-10T15:25:30|15393162790417|779|2008
2011-04-10T15:25:30|15393162790417|797|2008
2011-04-05T23:47:29|15393162790445|585|2010
2011-04-05T23:47:29|15393162790445|251|2009
2011-04-05T23:47:29|15393162790445|557|2010
2011-04-05T00:29:44|15393162790474|935|2007
2011-04-05T00:29:44|15393162790474|938|2007
2011-04-11T22:27:34|15393162790481|963|2008
2011-04-11T22:27:34|15393162790481|953|2009
2011-04-11T22:27:34|15393162790481|956|2008
2011-04-11T22:27:34|15393162790481|958|2008
2011-04-11T22:27:34|15393162790481|959|2009
2011-03-22T23:16:30|15393162790526|1083|2011
2011-06-18T21:35:07|17592186044455|1056|2004
2011-06-18T21:35:07|17592186044455|1136|2005
2011-05-24T11:38:46|17592186044477|307|2009
2011-06-17T02:34:25|17592186044479|451|2007
2011-06-17T02:34:25|17592186044479|484|2007
2011-06-17T02:34:25|17592186044479|474|2007
2011-06-23T03:37:10|17592186044513|546|2001
2011-06-23T03:37:10|17592186044513|543|2002
2011-05-17T20:59:39|17592186044525|542|2009
2011-05-24T08:35:55|17592186044566|789|2005
2011-05-24T08:35:55|17592186044566|779|2006
2011-05-24T08:35:55|17592186044566|799|2006
2011-05-13T15:19:31|17592186044574|890|2007
2011-05-13T15:19:31|17592186044574|892|2007
2011-05-13T15:19:31|17592186044574|893|2007
2011-07-06T21:16:20|17592186044645|1200|2003
2011-07-06T21:16:20|17592186044645|1186|2003
2011-07-06T21:16:20|17592186044645|1197|2002
2011-07-06T21:16:20|17592186044645|1215|2004
2011-05-14T12:39:42|17592186044648|656|2002
2011-05-14T12:39:42|17592186044648|641|2002
2011-05-14T12:39:42|17592186044648|657|2002
2011-05-14T12:39:42|17592186044648|623|2003
2011-05-17T03:43:01|17592186044674|1085|2007
2011-06-23T19:13:26|17592186044706|897|2005
2011-06-23T19:13:26|17592186044706|887|2007
2011-05-12T15:33:26|17592186044725|1226|2010
2011-05-12T15:33:26|17592186044725|1228|2006
2011-05-12T15:33:26|17592186044725|1229|2010
2011-05-12T15:33:26|17592186044725|1230|2005
2011-06-16T22:56:33|17592186044729|1025|2002
2011-05-17T06:33:20|17592186044738|897|2010
2011-05-17T06:33:20|17592186044738|891|2010
2011-05-17T06:33:20|17592186044738|895|2009
2011-05-07T19:37:10|17592186044744|1320|1999
2011-05-07T19:37:10|17592186044744|1322|1999
2011-05-07T19:37:10|17592186044744|1324|2001
2011-06-11T01:15:39|17592186044798|208|2004
2011-06-11T01:15:39|17592186044798|1011|2005
2011-06-11T01:15:39|17592186044798|205|2004
2011-06-11T01:15:39|17592186044798|206|2004
2011-06-10T15:38:45|17592186044800|101|2011
2011-06-10T15:38:45|17592186044800|102|2012
2011-06-10T15:38:45|17592186044800|104|2006
2011-06-10T15:38:45|17592186044800|105|2007
2011-05-22T07:03:46|17592186044826|183|2001
2011-06-17T11:10:22|17592186044835|466|2004
2011-06-12T12:29:15|17592186044846|1444|2007
2011-06-12T12:29:15|17592186044846|1512|2007
2011-07-05T05:54:58|17592186044850|1348|2006
2011-07-05T05:54:58|17592186044850|1349|2004
2011-06-23T08:58:13|17592186044866|1558|2007
2011-06-23T08:58:13|17592186044866|903|2006
2011-06-19T19:12:34|17592186044881|916|2002
2011-06-19T19:12:34|17592186044881|918|2002
2011-06-19T19:12:34|17592186044881|920|2002
2011-06-19T19:12:34|17592186044881|908|2002
2011-06-02T09:49:11|17592186045004|1569|2002
2011-06-02T09:49:11|17592186045004|1571|2003
2011-06-02T09:49:11|17592186045004|1572|2003
2011-06-02T09:49:11|17592186045004|1573|2003
2011-06-02T18:08:59|17592186045034|545|2009
2011-06-02T18:08:59|17592186045034|546|2006
2011-06-02T18:08:59|17592186045034|548|2009
2011-06-02T18:08:59|17592186045034|549|2003
2011-06-02T18:08:59|17592186045034|553|2012
2011-05-20T21:28:56|17592186045041|834|2004
2011-05-20T21:28:56|17592186045041|828|2004
2011-06-20T20:33:34|17592186045071|548|2001
2011-06-20T20:33:34|17592186045071|550|2001
2011-06-20T20:33:34|17592186045071|553|2001
2011-06-20T20:33:34|17592186045071|540|2001
2011-06-29T04:38:33|17592186045169|788|2006
2011-05-19T07:12:51|17592186045195|1348|2003
2011-05-19T07:12:51|17592186045195|568|2003
2011-05-19T07:12:51|17592186045195|584|2003
2011-05-19T07:12:51|17592186045195|574|2005
2011-06-27T17:58:07|17592186045196|565|2001
2011-06-27T17:58:07|17592186045196|583|2001
2011-05-13T01:03:46|17592186045201|824|2011
2011-05-13T01:03:46|17592186045201|826|2010
2011-07-06T13:32:50|17592186045203|268|2007
2011-07-06T13:32:50|17592186045203|285|2007
2011-07-06T13:32:50|17592186045203|286|2007
2011-06-12T02:25:30|17592186045211|546|2001
2011-06-12T02:25:30|17592186045211|547|2005
2011-06-12T02:25:30|17592186045211|552|2006
2011-06-12T02:25:30|17592186045211|553|2002
2011-06-12T02:25:30|17592186045211|542|2000
2011-05-10T03:37:23|17592186045284|540|2002
2011-05-12T13:15:09|17592186045334|1297|2008
2011-05-12T13:15:09|17592186045334|1298|2006
2011-05-12T13:15:09|17592186045334|1299|2007
2011-06-20T13:30:42|17592186045338|925|2009
2011-06-02T20:36:46|17592186045356|1520|2004
2011-06-02T20:36:46|17592186045356|1442|2005
2011-06-02T20:36:46|17592186045356|1451|2005
2011-06-08T02:16:42|17592186045364|306|2004
2011-06-08T02:16:42|17592186045364|299|2003
2011-06-08T02:16:42|17592186045364|303|2004
2011-06-22T08:51:57|17592186045408|857|2009
2011-06-22T08:51:57|17592186045408|889|2009
2011-06-22T08:51:57|17592186045408|890|2009
2011-06-22T08:51:57|17592186045408|894|2009
2011-06-22T08:51:57|17592186045408|895|2008
2011-06-25T01:39:38|17592186045488|1569|2008
2011-06-25T01:39:38|17592186045488|1574|2007
2011-05-10T17:29:29|17592186045577|256|2011
2011-05-10T17:29:29|17592186045577|927|2012
2011-06-05T09:56:32|17592186045589|1027|2001
2011-06-05T09:56:32|17592186045589|1034|2001
2011-06-26T03:05:24|17592186045590|937|2009
2011-06-26T03:05:24|17592186045590|911|2010
2011-06-12T18:24:05|17592186045625|548|2006
2011-06-12T18:24:05|17592186045625|552|2011
2011-06-12T18:24:05|17592186045625|543|2009
2011-05-17T14:20:14|17592186045627|539|2005
2011-05-12T02:09:01|17592186045670|537|2011
2011-06-06T21:54:13|17592186045677|162|2002
2011-06-06T21:54:13|17592186045677|164|2002
2011-06-05T01:41:59|17592186045681|705|2005
2011-06-05T01:41:59|17592186045681|706|2007
2011-06-05T01:41:59|17592186045681|697|2005
2011-06-05T01:41:59|17592186045681|715|2007
2011-05-13T09:50:25|17592186045695|579|2003
2011-05-13T09:50:25|17592186045695|572|2003
2011-06-20T01:58:37|17592186045698|725|2009
2011-06-01T07:56:10|17592186045707|145|2002
2011-06-01T07:56:10|17592186045707|305|2001
2011-06-01T07:56:10|17592186045707|177|2001
2011-06-01T07:56:10|17592186045707|151|2002
2011-06-01T07:56:10|17592186045707|154|2001
2011-06-11T12:02:33|17592186045748|1409|2007
2011-06-11T12:02:33|17592186045748|1426|2007
2011-06-11T12:02:33|17592186045748|1416|2008
2011-06-11T12:02:33|17592186045748|1405|2009
2011-06-08T22:23:50|17592186045804|1442|2000
2011-06-08T22:23:50|17592186045804|1509|2002
2011-06-08T22:23:50|17592186045804|1551|2001
2011-06-11T18:43:52|17592186045813|913|2001
2011-06-11T18:43:52|17592186045813|914|2001
2011-06-11T18:43:52|17592186045813|915|2001
2011-06-11T18:43:52|17592186045813|916|2002
2011-06-11T18:43:52|17592186045813|920|2001
2011-06-16T07:36:08|17592186045817|106|2012
2011-06-16T07:36:08|17592186045817|107|2011
2011-06-16T07:36:08|17592186045817|109|2010
2011-07-06T14:11:11|17592186045847|897|2002
2011-07-06T14:11:11|17592186045847|887|2009
2011-07-06T14:11:11|17592186045847|892|2000
2011-06-01T08:35:22|17592186045848|551|2004
2011-06-01T08:35:22|17592186045848|543|2005
2011-06-01T14:55:28|17592186045875|907|2004
