creationDate|PersonId|UniversityId|classYear
2012-05-27T15:22:03|30786325578933|2356|2005
2012-05-28T14:35:11|30786325578944|4512|2002
2012-06-06T16:07:04|30786325578948|1857|2001
2012-05-24T16:15:21|30786325578959|2487|2003
2012-05-25T20:52:45|30786325578981|2834|2000
2012-06-11T10:20:52|30786325578988|6169|2006
2012-06-05T23:31:48|30786325579035|2982|1998
2012-06-24T09:17:09|30786325579070|2943|2002
2012-06-11T15:16:22|30786325579118|4750|2002
2012-05-25T16:29:52|30786325579123|2213|2003
2012-05-31T20:19:56|30786325579147|5487|2002
2012-07-05T08:17:23|30786325579172|5979|2008
2012-06-17T13:52:01|30786325579189|6433|2001
2012-06-19T16:40:58|30786325579197|4515|2009
2012-05-28T14:44:04|30786325579221|2211|2003
2012-06-10T08:03:10|30786325579231|2555|2004
2012-05-11T10:05:37|30786325579234|5521|2005
2012-06-12T05:24:14|30786325579248|2381|1998
2012-05-27T05:01:47|30786325579250|4751|2005
2012-07-06T06:16:29|30786325579256|3060|2006
2012-07-08T01:20:17|30786325579297|3434|2006
2012-06-03T10:59:24|30786325579404|2212|2008
2012-05-15T09:22:35|30786325579405|2385|2004
2012-09-05T01:03:26|32985348833291|2211|2001
2012-08-09T16:46:38|32985348833353|2206|2001
2012-08-11T11:50:56|32985348833359|5866|1998
2012-07-24T00:45:24|32985348833375|1600|2008
2012-08-05T14:57:30|32985348833455|2213|2008
2012-09-02T17:59:54|32985348833479|5265|2001
2012-08-22T20:40:15|32985348833481|6620|2001
2012-09-02T01:55:08|32985348833483|2207|2004
2012-09-06T22:58:26|32985348833485|2207|2009
2012-07-09T20:01:51|32985348833491|2944|2006
2012-09-05T22:10:28|32985348833492|6622|2001
2012-08-29T19:27:33|32985348833515|4524|2005
2012-09-03T11:55:49|32985348833517|2214|2005
2012-07-12T02:16:52|32985348833543|3013|2008
2012-07-27T14:24:34|32985348833556|2694|2008
2012-07-25T08:39:48|32985348833559|7900|2002
2012-08-31T04:29:23|32985348833576|4517|2009
2012-07-26T10:57:41|32985348833578|1953|1999
2012-08-03T21:58:08|32985348833584|3008|1999
2012-08-29T02:59:47|32985348833585|5236|2001
2012-08-05T00:00:16|32985348833610|4940|1999
2012-08-30T04:42:42|32985348833637|7893|2009
2012-07-13T21:17:20|32985348833673|5269|1999
2012-08-14T09:10:10|32985348833688|3006|2006
2012-08-10T10:42:19|32985348833719|4954|2001
2012-08-10T00:04:15|32985348833732|2207|2002
2012-08-11T02:14:33|32985348833746|3007|2003
2012-07-20T16:44:18|32985348833781|6416|2001
2012-08-30T19:29:04|32985348833804|5947|2001
2012-08-08T22:39:32|32985348833838|6148|2003
2012-07-14T02:25:38|32985348833847|7899|2009
2012-08-22T08:18:31|32985348833861|2389|2010
2012-09-07T19:55:33|32985348833938|3009|2007
2012-08-21T15:15:30|32985348833950|1855|2005
2012-07-23T07:38:37|32985348833966|6667|2004
2012-08-20T03:41:53|32985348833999|1612|2003
2012-09-04T10:03:02|32985348834006|2207|2009
2012-08-04T08:32:36|32985348834010|3007|2007
2012-08-02T12:05:49|32985348834072|2208|2010
2012-08-08T15:42:18|32985348834129|2490|2006
2012-07-12T14:27:43|32985348834162|4596|2006
2012-07-15T02:27:15|32985348834214|3006|2007
2012-07-28T15:27:32|32985348834242|2279|2010
2012-07-21T09:01:34|32985348834254|2835|2010
2012-07-24T14:02:01|32985348834257|6204|2000
2012-09-03T12:00:50|32985348834321|3015|2007
2012-09-06T21:29:48|32985348834350|4518|2003
2012-07-14T04:12:18|32985348834355|2211|2000
2012-08-21T13:17:53|32985348834363|4951|2009
2012-08-14T01:24:22|32985348834386|2692|2007
2012-08-17T19:57:18|32985348834502|4960|2003
2012-08-11T10:31:53|32985348834507|2486|2002
2012-09-01T12:17:49|32985348834561|2207|2005
2012-08-15T02:34:15|32985348834567|5171|2003
2012-08-29T18:26:33|32985348834574|4516|2006
2012-09-08T11:54:11|32985348834672|3007|2001
2012-08-31T14:16:17|32985348834680|3007|2003
2012-07-23T22:51:13|32985348834696|2438|2006
2012-07-29T08:02:36|32985348834756|5800|2008
2012-07-11T16:56:52|32985348834775|2478|2003
2012-07-12T20:44:23|32985348834789|5144|2007
2012-08-24T06:03:27|32985348834814|7898|2001
2012-07-13T02:10:09|32985348834852|3009|2002
2012-09-03T01:14:14|32985348834871|2987|2002
2012-08-04T18:47:25|32985348834886|6344|2008
2012-08-03T11:19:42|32985348834914|1582|2009
2012-07-18T23:10:52|32985348834928|6804|2008
2012-07-29T01:30:30|32985348834955|3011|2003
2012-07-28T12:46:18|32985348834959|5984|2003
2012-10-01T22:01:51|35184372088834|4519|2008
2012-11-03T10:03:45|35184372088850|6172|2000
2012-11-04T03:31:15|35184372088856|2208|2000
2012-10-13T01:00:50|35184372088910|2983|2006
2012-10-01T15:32:08|35184372088955|5503|2003
2012-10-14T16:51:26|35184372088972|6671|2008
2012-10-25T01:52:45|35184372088984|2211|2009
2012-11-08T18:56:37|35184372088985|6148|2001
2012-09-14T18:57:33|35184372088997|3011|2005
2012-10-05T23:48:34|35184372089012|7940|2003
2012-10-21T19:40:53|35184372089039|4520|2001
2012-09-21T04:25:56|35184372089075|6595|2001
2012-09-15T09:37:30|35184372089100|4946|2000
2012-10-24T11:51:20|35184372089126|3006|2002
2012-10-10T16:32:44|35184372089133|1857|2007
2012-09-18T08:31:17|35184372089170|4519|2005
2012-10-23T08:09:14|35184372089257|7951|2003
2012-10-06T02:53:35|35184372089265|7900|2004
2012-10-17T17:27:31|35184372089270|1953|2007
2012-09-20T21:21:17|35184372089275|6150|2004
2012-09-13T05:37:10|35184372089300|6487|2006
2012-09-13T15:23:13|35184372089362|2649|2004
2012-09-13T14:56:55|35184372089367|2554|2002
2012-10-06T10:31:30|35184372089370|1801|2003
2012-09-18T05:55:04|35184372089378|5982|2003
2012-10-19T03:10:40|35184372089406|1642|2005
2012-10-04T08:21:46|35184372089415|2209|2004
2012-10-10T01:23:11|35184372089426|5155|2005
2012-09-16T15:20:17|35184372089429|2205|2001
2012-10-16T17:03:52|35184372089449|6394|2006
2012-10-10T05:12:53|35184372089511|2212|2001
2012-09-23T14:06:10|35184372089586|3010|1998
2012-09-18T07:29:39|35184372089609|7954|2002
2012-10-26T22:56:48|35184372089633|2555|2001
2012-09-17T13:54:49|35184372089668|1850|2006
2012-09-28T09:57:06|35184372089685|3012|2005
2012-09-18T03:43:16|35184372089698|2212|2004
2012-11-04T18:27:36|35184372089719|5235|2005
2012-10-20T05:34:38|35184372089722|4519|2008
2012-11-01T08:39:43|35184372089798|2450|2010
2012-10-27T15:40:03|35184372089878|6617|2011
2012-11-01T01:49:03|35184372089883|4590|2001
2012-10-05T17:03:23|35184372089909|5188|2003
2012-09-17T23:50:52|35184372089936|1981|2009
2012-10-19T04:25:02|35184372089942|2206|2010
2012-09-28T22:42:54|35184372089973|3006|2003
2012-10-28T19:26:05|35184372090040|1857|2001
2012-09-14T09:35:39|35184372090046|4515|2000
2012-09-29T07:40:22|35184372090060|2527|2001
2012-09-25T22:31:57|35184372090069|6435|2005
2012-09-28T13:31:33|35184372090095|2213|2006
2012-10-26T04:56:48|35184372090106|2440|2010
2012-10-04T23:01:54|35184372090110|5984|2000
2012-09-24T14:44:22|35184372090131|1800|2006
2012-10-31T20:14:30|35184372090153|7900|2008
2012-09-19T10:44:19|35184372090158|2495|2005
2012-10-29T10:28:55|35184372090167|2832|2000
2012-09-09T04:50:09|35184372090190|2832|2002
2012-09-23T22:58:57|35184372090231|6797|2006
2012-09-10T22:06:40|35184372090274|2221|2002
2012-10-01T16:19:08|35184372090311|1769|2010
2012-10-04T17:41:44|35184372090317|6436|2005
2012-10-19T17:31:24|35184372090346|5528|2000
2012-11-06T15:38:17|35184372090363|4949|2001
2012-10-31T14:17:45|35184372090400|6675|2008
2012-10-20T10:19:44|35184372090424|4515|2010
2012-09-22T05:14:48|35184372090464|3013|2005
2012-11-04T12:46:55|35184372090473|3012|2004
2012-09-20T13:01:41|35184372090482|3014|2009
2012-11-05T09:56:15|35184372090485|5265|2004
2012-09-30T00:38:01|35184372090502|1858|2007
2012-11-03T15:29:16|35184372090505|5189|2003
2012-09-18T02:58:21|35184372090529|3015|2007
2012-11-22T22:15:25|37383395344394|2905|2008
2012-11-24T17:52:01|37383395344409|4673|2008
2012-11-18T19:22:12|37383395344486|4991|2005
2012-11-08T23:30:14|37383395344541|2212|2003
2012-11-23T13:08:51|37383395344633|5148|2003
2012-11-13T02:27:55|37383395344866|7755|2004
2012-11-16T09:04:48|37383395344903|3011|2006
2012-11-11T08:43:00|37383395344931|5865|2003
2012-11-11T11:43:36|37383395344948|4514|1999
2012-11-18T10:05:42|37383395345096|7901|2007
2012-11-16T19:17:37|37383395345191|6798|2004
2012-11-13T13:02:25|37383395345239|4845|2004
2012-11-14T20:48:01|37383395345260|2948|2006
2012-11-12T02:17:51|37383395345264|5263|2002
2012-11-09T10:36:37|37383395345374|2207|2002
2012-11-21T10:23:38|37383395345384|5949|2004
2012-11-13T14:30:13|37383395345452|1958|2001
2012-11-23T02:32:45|37383395345492|1806|2007
2012-11-27T11:29:27|37383395345501|2982|1998
2012-11-10T16:55:39|37383395345531|3066|2008
2012-11-10T15:25:41|37383395345556|5983|2007
2012-11-13T13:11:46|37383395345707|3008|2009
2012-11-28T23:17:43|37383395345811|6204|2001
2012-11-22T09:21:12|37383395345882|2206|1998
2012-11-09T10:27:59|37383395345948|1853|2005
2012-11-18T08:29:50|37383395345991|4511|2003
2012-11-16T13:21:19|37383395346002|3008|2005
2012-11-12T01:42:21|37383395346041|6309|2002
2012-11-18T07:46:02|37383395346064|7924|2002
